bead1Er,bead1Pm,bead2Er,bead2Pm,bead3Er,bead3Pm,bead4Er,bead4Pm,cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,EEA1Er,EEA1Pm,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,FeCyCy,FeEnEr,FeEnPm,FeEnRabA,FeEnRabB,FeEnRabC,FeEnRabD,FeEnRabE,FeEnRabF,FeEnRabG,FeEnRabH,FeEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,M6PREr,M6PRPm,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,NH3CyEr,NH3CyPm,NH3EnEr,NH3EnPm,NH4EnEr,NH4EnPm,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,povaEnEr,povaEnPm,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,TfEnEr,TfEnPm,TfEnRabA,TfEnRabB,TfEnRabC,TfEnRabD,TfEnRabE,TfEnRabF,TfEnRabG,TfEnRabH,TfEnRabI,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.1,8.415,2.279,3.602,0.6108,0.03229,0.009513,0.004747,0.002505,0.003111,0.08183,103.4,4.291,10.64,2.861E-4,5.331E-4,0.006848,5.142E-4,0.005902,0.004363,0.003052,0.003001,0.02115,1.211E-46,0.0,2.977E-41,3.987E-39,2.4939999999999998E-39,6.87E-39,6.856999999999999E-41,1.781E-40,1.3849999999999999E-41,6.74E-42,7.647E-43,1.545E-42,4.291,10.64,2.861E-4,5.331E-4,0.006848,5.142E-4,0.005902,0.004363,0.003052,0.003001,0.02115,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.4,329.8,8.505,2.972,43.65,0.7039,0.3709,0.4969,0.4894,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.58,2.256,0.2101,2.547,0.1833,0.01519,0.004419,0.002186,7.175E-4,9.839E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.802E-5,649.8,955200.0,1035000.0,48600.0,37890.0,2937000.0,35110.0,24040.0,26950.0,32470.0,27970.0,1.041E-39,1.608E-40,1.1580000000000001E-36,4.661E-37,4.555E-37,1.202E-37,5.037E-39,1.419E-39,7.2629999999999995E-40,4.851E-40,5.361E-40,1.618E-40,1.329E-36,6.128999999999999E-38,7.307E-38,2.292E-37,8.769E-40,1.2399999999999999E-39,3.329E-40,1.738E-40,1.6119999999999998E-41,6.600999999999999E-41,2.504E-4,0.4079,0.182,0.07,0.1074,0.01436,9.188E-4,2.566E-4,1.326E-4,6.232E-5,7.743E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.771E-5,0.0903,2.814E-4,3.257E-5,1.873E-5,2.111E-5,5.739E-6,5.89E-6,1.691E-6,9.252E-7,1.909E-6,0.0,1.694E-41,2.0109999999999998E-44,7.31E-46,1.8270000000000002E-46,2.323E-46,2.671E-50,4.961E-51,1.688E-49,3.8859999999999996E-51,9.699999999999999E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,338.9,8.581,2.301,3.666,0.5368,0.04176,0.00986,0.005216,0.003085,0.003988,0.08183,103.4,4.291,10.64,2.812E-4,5.307E-4,0.007139,5.239E-4,0.006084,0.004281,0.002949,0.002877,0.02099,1.2230000000000001E-46,0.0,3.051E-41,4.0249999999999996E-39,2.473E-39,6.92E-39,9.382E-41,1.812E-40,1.5359999999999999E-41,8.475E-42,2.6070000000000002E-42,3.845E-42,4.291,10.64,2.812E-4,5.307E-4,0.007139,5.239E-4,0.006084,0.004281,0.002949,0.002877,0.02099,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.3,338.6,10.34,3.042,44.51,0.7017,0.3592,0.482,0.4814,0.5045,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.56,2.276,0.2177,2.562,0.1586,0.02206,0.004701,0.00256,0.001217,0.001647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.792E-5,649.8,955200.0,1048000.0,52980.0,43740.0,2922000.0,34630.0,23760.0,26850.0,32420.0,27640.0,1.041E-39,1.27E-40,1.1510000000000001E-36,4.768E-37,4.7059999999999996E-37,1.044E-37,6.247E-39,1.452E-39,7.74E-40,5.429E-40,6.408E-40,1.618E-40,1.3280000000000001E-36,6.909999999999999E-38,7.236999999999999E-38,2.279E-37,9.797E-40,1.712E-39,3.595E-40,2.073E-40,5.568E-41,1.154E-40,2.504E-4,0.4075,0.1851,0.07115,0.1089,0.01262,0.001209,2.679E-4,1.477E-4,8.15E-5,1.048E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77E-5,0.0903,2.84E-4,3.324E-5,1.83E-5,2.183E-5,5.741E-6,5.888E-6,1.693E-6,9.348E-7,1.911E-6,0.0,1.694E-41,2.13E-44,7.336E-46,1.8480000000000002E-46,2.353E-46,2.881E-50,5.434E-51,1.691E-49,4.984E-51,1.026E-50,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.0,8.429,2.296,3.687,0.5998,0.03191,0.009338,0.004568,0.002279,0.00298,0.08183,103.4,4.291,10.64,2.8E-4,5.217E-4,0.007212,5.225E-4,0.005879,0.004301,0.002987,0.002867,0.02108,1.2360000000000001E-46,0.0,7.107E-41,3.615E-39,2.486E-39,6.995E-39,6.812999999999999E-41,1.791E-40,1.6059999999999998E-41,8.617E-42,2.447E-42,3.754E-42,4.291,10.64,2.8E-4,5.217E-4,0.007212,5.225E-4,0.005879,0.004301,0.002987,0.002867,0.02108,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.3,343.3,10.58,3.05,44.63,0.6817,0.3765,0.495,0.4703,0.5057,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.56,2.247,0.2275,2.572,0.1737,0.01508,0.004332,0.002102,6.473E-4,9.338E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.792E-5,649.8,955200.0,1048000.0,53540.0,42150.0,2930000.0,34320.0,23620.0,26820.0,32390.0,27370.0,1.041E-39,2.711E-39,1.136E-36,4.871E-37,4.712E-37,1.158E-37,4.9519999999999996E-39,1.3839999999999999E-39,6.9E-40,4.381E-40,5.09E-40,1.618E-40,1.329E-36,6.152E-38,7.191E-38,2.273E-37,8.345E-40,1.237E-39,3.326E-40,1.746E-40,1.5839999999999998E-41,6.627E-41,2.504E-4,0.4082,0.182,0.07278,0.1091,0.01392,9.101E-4,2.521E-4,1.28E-4,5.707E-5,7.427E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77E-5,0.0903,2.807E-4,3.507E-5,1.837E-5,2.323E-5,5.742E-6,5.886E-6,1.692E-6,9.349E-7,1.912E-6,0.0,1.6959999999999998E-41,2.1079999999999998E-44,8.185E-46,1.956E-46,3.6590000000000005E-46,2.843E-50,5.415999999999999E-51,1.691E-49,5.0949999999999995E-51,1.039E-50,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.1,8.39,2.261,3.703,0.5912,0.03187,0.009338,0.004569,0.002279,0.00298,0.08183,103.4,4.291,10.64,2.722E-4,4.994E-4,0.007226,5.235E-4,0.005878,0.004301,0.002987,0.002867,0.02108,1.246E-46,0.0,3.199E-41,3.379E-39,2.4849999999999998E-39,7.121E-39,5.794E-41,1.784E-40,1.604E-41,8.554000000000001E-42,2.347E-42,3.7070000000000004E-42,4.291,10.64,2.722E-4,4.994E-4,0.007226,5.235E-4,0.005878,0.004301,0.002987,0.002867,0.02108,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.3,340.5,12.08,2.934,43.14,0.6544,0.3579,0.4736,0.4498,0.4827,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.57,2.232,0.237,2.567,0.1762,0.01508,0.004351,0.002135,6.736E-4,9.521E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.787E-5,649.8,955200.0,1048000.0,54990.0,40830.0,2935000.0,34030.0,23460.0,26730.0,32300.0,27130.0,1.041E-39,7.991E-41,1.138E-36,4.8889999999999995E-37,4.749E-37,1.144E-37,4.9439999999999997E-39,1.385E-39,6.9099999999999995E-40,4.392E-40,5.097E-40,1.618E-40,1.332E-36,5.468E-38,7.146E-38,2.271E-37,7.718E-40,1.235E-39,3.311E-40,1.733E-40,1.4799999999999998E-41,6.553999999999999E-41,2.504E-4,0.4087,0.1811,0.07302,0.1095,0.01375,9.09E-4,2.521E-4,1.28E-4,5.709E-5,7.428E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77E-5,0.0903,2.794E-4,3.526E-5,1.844E-5,2.368E-5,5.747E-6,5.891E-6,1.701E-6,9.423E-7,1.917E-6,0.0,1.6959999999999998E-41,2.101E-44,8.193E-46,1.958E-46,3.809E-46,2.378E-49,2.375E-49,5.716E-49,3.329E-49,2.391E-49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.1,8.371,2.197,3.741,0.599,0.0324,0.008806,0.004567,0.002443,0.002877,0.08183,103.4,4.291,10.64,2.705E-4,4.627E-4,0.007265,5.137E-4,0.005886,0.004293,0.002987,0.002945,0.02102,1.256E-46,0.0,3.273E-41,3.4589999999999996E-39,2.457E-39,7.229E-39,5.089E-41,1.766E-40,1.604E-41,8.513E-42,2.268E-42,3.681E-42,4.291,10.64,2.705E-4,4.627E-4,0.007265,5.137E-4,0.005886,0.004293,0.002987,0.002945,0.02102,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.3,342.6,11.96,3.317,41.71,0.6254,0.3383,0.4512,0.4283,0.4653,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.57,2.223,0.2357,2.574,0.1775,0.01527,0.004159,0.002134,7.309E-4,9.161E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777E-5,649.8,955200.0,1051000.0,55720.0,39690.0,2935000.0,34540.0,23270.0,26680.0,32490.0,28950.0,1.041E-39,6.352999999999999E-41,1.141E-36,4.832E-37,4.799E-37,1.164E-37,5.082E-39,1.246E-39,6.913E-40,4.745E-40,4.8679999999999995E-40,1.618E-40,1.332E-36,4.785E-38,6.909E-38,2.284E-37,6.415E-40,1.232E-39,3.298E-40,1.721E-40,1.3959999999999998E-41,6.495999999999999E-41,2.504E-4,0.4089,0.1807,0.07196,0.1105,0.01395,9.235E-4,2.374E-4,1.28E-4,6.095E-5,7.201E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77E-5,0.0903,2.795E-4,3.495E-5,1.833E-5,2.386E-5,5.765E-6,5.868E-6,1.702E-6,9.469E-7,1.912E-6,0.0,1.6959999999999998E-41,2.1E-44,8.191E-46,1.958E-46,3.809E-46,2.381E-49,2.3960000000000002E-49,5.725E-49,3.346E-49,2.404E-49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,338.8,8.667,2.165,3.753,0.6939,0.02805,0.008898,0.004659,0.00249,0.00296,0.08183,103.4,4.291,10.64,2.75E-4,4.689E-4,0.007271,5.143E-4,0.005838,0.004287,0.002954,0.002939,0.0211,1.2670000000000002E-46,0.0,3.3479999999999996E-41,3.308E-39,2.5879999999999998E-39,7.308E-39,1.045E-40,1.767E-40,1.6029999999999998E-41,8.475E-42,2.197E-42,3.652E-42,4.291,10.64,2.75E-4,4.689E-4,0.007271,5.143E-4,0.005838,0.004287,0.002954,0.002939,0.0211,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.2,342.6,12.5,3.355,41.57,0.6155,0.3565,0.4655,0.4279,0.4777,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.49,2.287,0.2284,2.583,0.1949,0.01311,0.004181,0.002156,7.417E-4,9.353E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777E-5,649.6,955200.0,1053000.0,56370.0,39030.0,2941000.0,34240.0,23080.0,26570.0,32390.0,28560.0,1.041E-39,5.048E-41,1.133E-36,4.812E-37,4.808E-37,1.326E-37,4.7449999999999996E-39,1.2669999999999999E-39,7.123E-40,4.855E-40,5.06E-40,1.618E-40,1.329E-36,6.865E-38,6.701E-38,2.272E-37,1.541E-39,9.409E-40,3.286E-40,1.7119999999999999E-40,1.321E-41,6.432E-41,2.504E-4,0.4077,0.1869,0.07136,0.1109,0.01596,8.086E-4,2.396E-4,1.303E-4,6.21E-5,7.406E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.767E-5,0.0903,2.869E-4,3.484E-5,1.883E-5,2.61E-5,5.743E-6,5.866E-6,1.703E-6,9.474E-7,1.948E-6,0.0,1.6959999999999998E-41,2.281E-44,8.149E-46,2.9110000000000003E-46,3.744E-46,2.384E-49,2.411E-49,5.737E-49,3.351E-49,2.418E-49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,338.8,8.53,2.301,3.724,0.6957,0.0284,0.007768,0.004181,0.001674,0.001954,0.08183,103.4,4.291,10.64,3.592E-4,5.716E-4,0.007253,3.041E-4,0.004183,0.003917,0.002498,0.002519,0.02403,1.2790000000000001E-46,0.0,3.4219999999999996E-41,2.9719999999999996E-39,2.812E-39,7.399E-39,1.064E-40,1.751E-40,1.6059999999999998E-41,8.567E-42,2.158E-42,3.897E-42,4.291,10.64,3.592E-4,5.716E-4,0.007253,3.041E-4,0.004183,0.003917,0.002498,0.002519,0.02403,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.2,348.5,12.46,3.502,40.59,0.5521,0.3161,0.3919,0.3671,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.49,2.301,0.2214,2.572,0.1967,0.01325,0.003887,0.002033,5.293E-4,7.131E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.768E-5,649.6,955200.0,1099000.0,57250.0,40630.0,2925000.0,33330.0,18360.0,22030.0,27860.0,22030.0,1.041E-39,4.037E-41,1.1210000000000001E-36,5.033E-37,4.7879999999999996E-37,1.327E-37,4.812E-39,1.03E-39,6.095E-40,3.146E-40,2.848E-40,1.618E-40,1.329E-36,6.077E-38,6.793E-38,2.255E-37,1.3389999999999999E-39,9.405E-40,3.267E-40,1.706E-40,1.238E-41,6.7E-41,2.504E-4,0.408,0.1838,0.07492,0.1103,0.01601,8.162E-4,2.117E-4,1.18E-4,4.179E-5,4.798E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.767E-5,0.0903,2.878E-4,3.442E-5,1.849E-5,2.607E-5,5.775E-6,5.801E-6,1.684E-6,9.243E-7,1.923E-6,0.0,1.6959999999999998E-41,2.2899999999999997E-44,7.549E-46,2.421E-46,4.0750000000000005E-46,8.97E-49,2.734E-49,4.721E-49,2.724E-49,7.535E-49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,338.8,8.421,2.275,3.787,0.6909,0.02841,0.007795,0.004184,0.001751,0.001946,0.08183,103.4,4.291,10.64,3.127E-4,5.498E-4,0.007302,3.032E-4,0.004177,0.003925,0.002484,0.002332,0.02423,1.289E-46,0.0,3.4959999999999996E-41,2.667E-39,2.978E-39,7.532E-39,8.82E-41,2.09E-40,1.6099999999999999E-41,8.478E-42,2.0870000000000002E-42,3.7500000000000005E-42,4.291,10.64,3.127E-4,5.498E-4,0.007302,3.032E-4,0.004177,0.003925,0.002484,0.002332,0.02423,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.2,357.1,14.69,2.992,38.34,0.5708,0.3147,0.4009,0.3819,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.49,2.225,0.2265,2.638,0.1949,0.01322,0.003895,0.002014,5.445E-4,6.842E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.763E-5,649.6,955200.0,1100000.0,57890.0,40860.0,2934000.0,33300.0,18230.0,21940.0,27910.0,21570.0,1.041E-39,3.2409999999999997E-41,1.11E-36,5.01E-37,4.861E-37,1.321E-37,4.884E-39,1.034E-39,6.139E-40,3.3149999999999998E-40,2.859E-40,1.618E-40,1.329E-36,5.438E-38,6.496E-38,2.262E-37,1.1189999999999999E-39,9.554E-40,3.268E-40,1.684E-40,1.176E-41,6.589999999999999E-41,2.504E-4,0.408,0.1814,0.07409,0.1117,0.01591,8.3E-4,2.123E-4,1.181E-4,4.356E-5,4.777E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.767E-5,0.0903,2.876E-4,3.502E-5,1.84E-5,2.587E-5,5.791E-6,5.804E-6,1.686E-6,9.615E-7,1.887E-6,0.0,1.6959999999999998E-41,2.293E-44,7.552E-46,2.385E-46,3.939E-46,1.065E-48,3.017E-49,5.639E-49,2.996E-49,9.261E-49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,338.8,8.321,2.318,3.785,0.7037,0.0286,0.008692,0.005087,0.00204,0.002308,0.08183,103.4,4.291,10.64,3.133E-4,5.483E-4,0.007297,3.039E-4,0.004177,0.003925,0.002484,0.002332,0.02423,1.3E-46,0.0,3.5699999999999996E-41,3.0619999999999996E-39,2.9259999999999998E-39,7.614E-39,7.553999999999999E-41,2.078E-40,1.6129999999999999E-41,8.436E-42,2.0280000000000002E-42,3.6400000000000003E-42,4.291,10.64,3.133E-4,5.483E-4,0.007297,3.039E-4,0.004177,0.003925,0.002484,0.002332,0.02423,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.2,355.2,14.6,3.313,37.82,0.5552,0.3033,0.3872,0.3687,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.5,2.203,0.2336,2.637,0.1984,0.01327,0.00411,0.00223,6.138E-4,7.709E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.758E-5,649.6,955200.0,1092000.0,58600.0,40170.0,2947000.0,33190.0,18060.0,21800.0,27770.0,21270.0,1.041E-39,2.6169999999999996E-41,1.097E-36,5.1119999999999995E-37,4.86E-37,1.346E-37,4.918E-39,1.199E-39,7.796E-40,3.85E-40,3.5259999999999998E-40,1.618E-40,1.331E-36,4.875E-38,6.333999999999999E-38,2.255E-37,9.592E-40,9.541E-40,3.261E-40,1.678E-40,1.1319999999999998E-41,6.546999999999999E-41,2.504E-4,0.4084,0.1793,0.07509,0.1116,0.01617,8.34E-4,2.31E-4,1.369E-4,4.961E-5,5.533E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.767E-5,0.0903,2.858E-4,3.583E-5,1.849E-5,2.623E-5,5.794E-6,5.818E-6,1.701E-6,9.663E-7,1.893E-6,0.0,1.6959999999999998E-41,2.292E-44,7.58E-46,2.3860000000000003E-46,3.959E-46,1.065E-48,3.016E-49,5.636E-49,2.995E-49,9.257E-49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,338.9,8.245,2.381,3.799,0.6952,0.02876,0.008523,0.005085,0.002039,0.002315,0.08183,103.4,4.291,10.64,3.124E-4,5.403E-4,0.007304,3.044E-4,0.00416,0.003952,0.002479,0.002331,0.02422,1.311E-46,0.0,3.6439999999999996E-41,3.232E-39,2.729E-39,7.690999999999999E-39,6.422E-41,2.047E-40,1.6559999999999998E-41,8.6E-42,2.0420000000000003E-42,3.694E-42,4.291,10.64,3.124E-4,5.403E-4,0.007304,3.044E-4,0.00416,0.003952,0.002479,0.002331,0.02422,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.2,361.3,13.81,3.742,37.28,0.535,0.2888,0.3698,0.3496,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.5,2.19,0.2268,2.653,0.1993,0.01332,0.00405,0.002229,6.128E-4,7.755E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.753E-5,649.6,955200.0,1077000.0,67660.0,39380.0,2959000.0,33190.0,17890.0,21710.0,27660.0,21030.0,1.041E-39,2.1269999999999998E-41,1.094E-36,5.179E-37,4.901E-37,1.335E-37,4.9519999999999996E-39,1.162E-39,7.797E-40,3.852E-40,3.536E-40,1.618E-40,1.332E-36,4.314E-38,6.086E-38,2.251E-37,8.156E-40,9.523E-40,3.2559999999999998E-40,1.671E-40,1.0789999999999999E-41,6.575E-41,2.504E-4,0.4089,0.1778,0.07563,0.1121,0.01603,8.379E-4,2.27E-4,1.369E-4,4.956E-5,5.554E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.767E-5,0.0903,2.849E-4,3.608E-5,1.86E-5,2.643E-5,5.798E-6,5.815E-6,1.701E-6,9.664E-7,1.892E-6,0.0,1.6959999999999998E-41,2.291E-44,7.458E-46,2.304E-46,3.999E-46,1.064E-48,3.019E-49,5.632E-49,2.9930000000000002E-49,9.25E-49,
